Language_ID,latent_1,latent_2,latent_3
abar1238,-2.50024151802063,-0.7565015554428101,-0.775881290435791
abkh1244,-0.7859277725219727,0.3742183744907379,-0.7625541687011719
abua1245,-0.8384885787963867,-0.3271336257457733,-0.9954575896263123
abun1252,-1.0102192163467407,-0.018769197165966034,1.3925111293792725
acha1249,0.26581352949142456,0.4660833179950714,3.634376287460327
achi1256,0.26671212911605835,-0.5795319080352783,-0.055153489112854004
achi1257,0.7272855043411255,-0.7510890960693359,0.807979166507721
achu1248,0.29786640405654907,1.3685625791549683,0.4081805348396301
acol1236,-0.43951529264450073,-0.4441733658313751,-0.1769823431968689
adan1251,0.6416926383972168,0.15619626641273499,1.0022578239440918
adon1237,-0.37528833746910095,-0.4124293327331543,1.1818180084228516
adze1240,-1.6574387550354004,-0.6868999004364014,1.3660109043121338
afar1241,-0.2541109025478363,1.1904804706573486,-0.49833500385284424
aghe1239,-1.430270791053772,-1.1934539079666138,-0.8355658054351807
aghu1255,-1.6907504796981812,0.48371192812919617,0.03207630664110184
aghw1237,-1.0219876766204834,0.8497525453567505,-1.6481590270996094
agob1244,-0.08194586634635925,0.8171751499176025,0.12253526598215103
agua1253,0.2327592372894287,1.3698650598526,0.16986963152885437
agut1237,0.7831050157546997,-2.177443742752075,-0.7882728576660156
aheu1239,0.47351422905921936,-0.567880392074585,2.454183340072632
ahom1240,-0.9557249546051025,-0.6171993017196655,4.130692958831787
aime1238,-2.137878656387329,1.3086762428283691,0.898375928401947
ainu1240,1.5807790756225586,0.18485645949840546,0.04478301852941513
ajab1235,-1.293041706085205,-0.1632871925830841,2.0239360332489014
ajie1238,0.30139586329460144,-1.7864432334899902,0.6048680543899536
akab1249,0.6157171726226807,-0.025607934221625328,-0.0501403883099556
akha1245,-0.6451518535614014,0.20292042195796967,2.2095696926116943
akka1240,0.7696064710617065,0.08700205385684967,-2.234163761138916
akla1240,1.794312596321106,-2.7707841396331787,-0.18942824006080627
akoo1248,-0.926905632019043,-1.6639231443405151,-1.2356432676315308
akun1241,1.0740678310394287,0.11050048470497131,0.28475335240364075
alab1237,0.20515763759613037,0.5695801973342896,0.3870728611946106
alab1254,-1.226366639137268,1.027084231376648,-0.8030257225036621
alac1244,-0.14432090520858765,-0.8288295269012451,-0.6596339344978333
alag1248,-0.9608472585678101,-0.0065787434577941895,-0.3233885169029236
aleu1260,-0.0035683289170265198,1.00864839553833,-0.1897326409816742
alor1247,-0.5224977731704712,-0.44631972908973694,1.497086763381958
alse1251,1.284951090812683,0.8583887815475464,-0.4491001069545746
aluk1238,-1.2765527963638306,3.1692147254943848,-0.7863198518753052
amah1246,0.03381246328353882,0.9606698751449585,0.5426906943321228
amam1246,-1.3820582628250122,0.2402471899986267,-0.20880627632141113
amap1240,-0.722382664680481,0.4847170412540436,-0.047742582857608795
amar1272,-0.1539449691772461,-0.2372182458639145,1.049179196357727
amar1274,0.9305993318557739,0.9589612483978271,0.26258543133735657
amas1236,-0.3618606925010681,0.11025945842266083,1.4496241807937622
ambo1250,0.844483494758606,-0.28055539727211,1.6413278579711914
amdo1237,-1.3058463335037231,1.1075323820114136,1.1335350275039673
amii1238,-0.0930894985795021,-0.08038854598999023,-0.8209329843521118
amis1246,1.4549318552017212,-2.0613057613372803,0.3396756947040558
amri1238,1.6046403646469116,-0.021298576146364212,1.013057827949524
anci1242,0.655716061592102,0.8385345935821533,-2.2380778789520264
anci1244,0.07924123108386993,-0.1844407171010971,-2.094891309738159
anei1239,-0.6131227016448975,-1.5353622436523438,-0.12251313030719757
anga1288,0.42778199911117554,0.5108705759048462,0.9396499991416931
anuf1239,-2.4676873683929443,0.4028334617614746,1.5085358619689941
anut1237,-0.5314195156097412,-2.984858274459839,0.7254676818847656
anuu1241,0.8810397386550903,0.010944567620754242,1.530850887298584
aona1235,1.7077914476394653,0.5034183263778687,1.7204887866973877
aoua1234,-2.359729051589966,-0.9216245412826538,2.597806692123413
apat1240,-0.17460337281227112,0.8801561594009399,1.348057508468628
apin1244,0.5674334764480591,-0.06263933330774307,0.4127601087093353
apma1240,-1.5419405698776245,-1.0553315877914429,1.3026673793792725
apur1254,-0.10782797634601593,0.4863103926181793,-0.867975115776062
arak1252,0.04179142415523529,-1.165880799293518,1.0478153228759766
arao1248,0.6347368955612183,0.8668376207351685,0.5001537203788757
arap1274,3.0442214012145996,-0.44636574387550354,-1.6668601036071777
araw1273,0.637001633644104,0.0786605179309845,0.8320667743682861
arbo1245,-1.088843822479248,-0.17378509044647217,-0.22363269329071045
arch1244,-0.3322892487049103,0.926683783531189,-1.0453792810440063
area1240,0.751150369644165,-1.7156270742416382,1.0588903427124023
aree1239,-0.15594466030597687,0.1079774796962738,0.639645516872406
argo1244,-0.899272084236145,0.7692056894302368,-1.246584177017212
arhu1242,0.5406016111373901,0.6103410720825195,-0.005283638834953308
arom1237,0.011463768780231476,0.7702426910400391,-2.880997896194458
arop1242,-0.5633946657180786,-0.5687345266342163,0.45707473158836365
arop1243,0.01785525307059288,-0.5945324897766113,0.3797924518585205
arta1239,0.19782140851020813,-3.5887115001678467,-1.098362684249878
ashe1272,0.5909185409545898,-0.5070379972457886,-1.2011916637420654
assi1247,0.36188843846321106,0.19184239208698273,0.24207791686058044
asur1254,2.174633264541626,1.638769268989563,-0.2547934949398041
atak1252,0.637182354927063,0.49242594838142395,0.1916881799697876
atam1240,0.8743399381637573,-0.33514994382858276,-0.0212637260556221
athp1241,2.12496018409729,0.6287109851837158,0.5877991914749146
aton1241,0.31823447346687317,0.9071499109268188,1.5318267345428467
aulu1238,-0.20179617404937744,-0.8097492456436157,0.5394310355186462
auuu1241,-0.7241297960281372,-0.20538443326950073,-0.5188875198364258
auye1238,-0.22065041959285736,0.7421785593032837,-0.19703185558319092
avac1239,1.4871214628219604,0.24729418754577637,0.4024886190891266
awac1239,-1.1416270732879639,0.8501533269882202,-0.027729235589504242
awad1243,-1.5272810459136963,2.7262651920318604,-1.598174810409546
awad1244,-0.35416972637176514,-0.04500822722911835,0.8548970818519592
awar1249,-1.5538761615753174,0.3898389935493469,0.757355272769928
awet1244,1.343151330947876,0.049211129546165466,-0.12112355977296829
axam1237,-0.5350576639175415,-0.8210914134979248,0.422161728143692
axiy1235,-0.20365937054157257,0.19893944263458252,1.8746044635772705
ayac1239,0.7296668291091919,1.4279652833938599,0.2561587989330292
ayiw1239,0.24835105240345,-0.7247307300567627,0.24354055523872375
azha1235,-0.6488951444625854,0.14417679607868195,2.6806395053863525
baba1264,-1.2268173694610596,-1.0631221532821655,-0.48849791288375854
baba1266,-2.201775312423706,-1.513074278831482,-0.8382473587989807
baba1267,1.681562066078186,-0.7364405393600464,2.028934955596924
babi1235,0.6946052312850952,0.04905848950147629,-0.6655899286270142
bafi1243,-0.881657600402832,-0.8678150177001953,-1.2625503540039063
bafu1246,-1.950880765914917,-1.805230736732483,-0.8529519438743591
bagi1246,-0.7365138530731201,-0.5034649968147278,0.5962375998497009
bagv1239,-0.7317595481872559,1.4365087747573853,-1.211183786392212
baha1259,0.4590400755405426,-0.1232755184173584,-2.3144702911376953
bahi1252,1.8232837915420532,1.2081725597381592,0.3417458236217499
baim1244,0.3947904407978058,0.6306196451187134,2.0043656826019287
baka1272,-1.8331892490386963,-0.9435164928436279,0.9941403269767761
baki1244,-1.2328009605407715,-0.9165151119232178,0.9153928160667419
bala1311,0.8969115018844604,-2.3112525939941406,-0.2418108582496643
bala1315,0.6320338249206543,-0.9316707849502563,0.4617484509944916
bala1316,0.6153786182403564,-1.6694002151489258,0.4449225664138794
bali1278,1.03331458568573,-1.0863300561904907,0.758310854434967
balu1257,-0.193943053483963,-1.0559910535812378,0.7456797361373901
bamu1253,-3.364579916000366,0.028423972427845,-1.8134279251098633
band1344,-2.7315361499786377,-0.8249456882476807,0.6318403482437134
bang1354,-0.3913094699382782,-0.7684515714645386,-1.4441808462142944
bang1369,0.012681849300861359,0.290923148393631,2.4766485691070557
bant1281,2.359093189239502,1.0317825078964233,0.9086137413978577
bara1357,1.0144155025482178,2.5653531551361084,2.6097476482391357
barg1252,-0.7107634544372559,0.30335733294487,0.7915663123130798
bari1286,0.09320882707834244,-0.7613933086395264,0.650728702545166
baro1253,0.14901718497276306,-1.7127234935760498,0.7663116455078125
bash1264,-0.19280311465263367,2.596034049987793,0.16077515482902527
basq1248,-0.24000844359397888,0.27959752082824707,0.41182032227516174
bata1289,0.6238161325454712,-1.0164698362350464,-0.0796571895480156
bats1242,-0.7273566722869873,2.539067268371582,-1.2096737623214722
baur1253,0.7236480712890625,-0.38549739122390747,-0.9806185960769653
bawm1236,0.05311492085456848,0.31028100848197937,1.630245566368103
bayb1234,0.8202700614929199,-0.37999024987220764,0.19964715838432312
bebe1248,-1.5628993511199951,-1.1631625890731812,-1.240783452987671
beka1241,0.3760308623313904,-1.7634180784225464,1.3041472434997559
bekw1241,-2.174407958984375,-0.422806978225708,-0.051237113773822784
bela1254,0.6953377723693848,1.706815242767334,-2.5736234188079834
belh1239,1.7784010171890259,0.6059640645980835,0.28900280594825745
bell1243,0.8626888990402222,-0.9411104917526245,-1.230769157409668
bemb1257,-0.06049804389476776,-1.974671721458435,-1.6000317335128784
bent1238,-2.516326665878296,0.6666027307510376,-0.4584634304046631
berb1259,-2.4666249752044678,-0.40855109691619873,1.8636282682418823
beta1252,1.7199376821517944,-0.9341301918029785,1.2065391540527344
bezh1248,-0.47052139043807983,1.8394960165023804,-0.8905475735664368
bhoj1244,-2.1031382083892822,1.9037755727767944,-1.5608340501785278
bian1252,-0.530102014541626,0.24959063529968262,1.030390977859497
biao1253,1.9655486345291138,-0.5420618057250977,2.731250524520874
biao1254,1.114575743675232,-0.1527702808380127,3.420001983642578
biao1256,0.591711163520813,-0.10028225183486938,2.7405846118927
bier1244,-0.9486503601074219,-0.08842770010232925,0.9752660393714905
bign1238,-0.24220255017280579,-0.8075470924377441,0.7855969071388245
biha1246,1.7018847465515137,-1.4552959203720093,2.3213231563568115
bili1260,0.4839203655719757,1.1069804430007935,-1.58072829246521
bimi1240,-1.7898482084274292,0.8660403490066528,0.31034597754478455
bina1277,-1.534219741821289,0.966391921043396,0.8567661643028259
bini1246,-0.48555079102516174,-0.18758690357208252,2.100552797317505
