label,latent_1,latent_2,latent_3
seim1238,0.1587924422659454,-0.14440513720799614,0.10018130257684654
wuvu1239,0.1224035263485226,0.19059311664331718,-0.17515919919709538
yape1248,-0.03748690497913906,-0.023636047547610884,-0.21024678862945467
ajie1238,0.30137500010749735,0.15925150672827046,0.0740868058255851
xara1244,-0.011050294913905839,-0.2722627748952085,0.5622632349978117
orow1242,-0.15242525332372892,0.44098101069135504,-0.20113505447354432
tiri1258,0.2784510625869822,-0.03596589301353057,-0.32213955084249996
dumb1241,-0.5884899977596445,-0.9083422137477094,-0.07101477221038538
bala1316,0.5917887343428783,-0.31324940674586466,0.2942172999390823
nyal1254,0.09996144603659665,0.6547965592101846,7.111948305432678e-4
caac1237,-0.8353190336926118,-0.7355337712296858,-0.13995045748278603
kuma1276,0.1753456571788623,0.4968159577509851,-0.23075310101409122
bwat1240,0.3472406464800342,0.07249946474584923,0.12782483150472265
cemu1238,-0.352559091992896,-0.18979303147368404,-0.24735943022117743
dehu1237,0.2558366161405446,-0.302033836251317,-0.13437096175336377
neng1238,0.119053574561801,0.08254053830119751,0.040060413414161895
iaai1238,-0.02363380675970811,-0.014081074618988013,-0.007666959852034735
anei1239,-0.07384572979255184,-0.2247029991542483,-0.1708094193175836
kwam1252,0.31579883654732677,-0.1442493984254104,-0.05555707798131541
sout2869,-0.4005029448541903,0.2738752619315261,0.0682751756710052
lena1238,-0.32645369635754584,-0.20207997307774295,-0.040755279772323794
whit1269,0.37325086338812813,0.32789712423727957,0.08125801735531724
siee1239,-0.2338402838809123,0.11428148245461064,0.049664780179875884
urav1235,0.11003864895540522,0.18505518965600268,-0.08084230253662662
tang1347,0.2909271096422617,0.06042813496522367,0.20881380624786533
arak1252,0.21044701495359686,0.05606415256469839,0.04685401009579522
noku1237,-0.6233092703732349,-0.30155709303273587,0.2190570908873798
malo1243,-0.0601844021761109,-0.09748542349886977,-0.2501434597326134
saka1289,0.26486557601965566,0.3370635909169156,-0.1104736619065608
tutu1241,0.1935225841515055,0.1891100302184665,-0.17494944912687527
mere1242,-0.3635261589385135,-0.38749677485386447,0.14317453274494324
mari1426,0.43828519071807615,0.23168038491547116,-0.07492913891160324
leme1238,-0.8064559547855057,-0.5070035794263428,0.710264114292032
vera1241,0.3773572139699214,0.3081376980195998,-0.4447262861459517
motl1237,-0.2296518314281715,-0.04326984546176414,-0.2266427377216506
vure1239,-0.09593941010983566,0.039720218462325124,0.29627539866390684
east2443,0.1287288060638706,0.05275669207038183,-0.10663775858919021
hano1246,0.05969658529515737,-0.04069646548266873,-0.0119465008920752
apma1240,-0.5267129746632678,0.05357167984082242,0.7559037564506591
seke1241,0.5274828133451983,-0.0901080551350043,-0.24768224117963225
saaa1241,-0.3560220697272989,-0.050151157509109624,-0.4836483041589232
baki1244,-0.6007145401787921,-0.9406049483090102,0.107331389704777
bier1244,0.07463864250063933,1.0275466881546462,0.2496347030432556
lewo1242,0.40849856821833924,8.735065178752542e-7,-0.0792443165576629
sout2856,0.29115237139414313,0.267360514703231,-0.7992206961754461
lele1267,-0.06913185851983022,0.11982939083683977,0.39622669906888824
aulu1238,0.33505928622622,0.1819455095279915,-0.16720014336024744
port1285,0.1909048007880602,0.07428905969765348,0.2647678904452869
axam1237,-0.0027812999469156263,0.11385522351265755,-0.38911163541633503
mask1242,-0.115965960275018,0.05992085912993167,-0.14219910729743254
rere1240,-1.7049601730694623,-1.7209442144350353,1.4489849081843766
unua1237,1.2201205485535551,1.3485328703681836,-0.9676143296330427
urip1239,0.08362663263704281,-0.18221263747902816,-0.2595278056475517
malu1245,0.1352670659602741,0.05719253052956019,0.16360750782135133
nese1235,-0.2971940027588018,0.03405306780037817,0.1891804021338227
bign1238,0.34239415273455687,-0.05978376955716107,0.11655357348606794
maee1241,0.40351177257477044,0.5616189428328253,-0.7915019424783934
mara1399,-0.7357671609953267,-0.38433304777931193,0.5688416729269683
katb1237,-0.006379000346530154,-0.1742230984182622,-0.1027486254612151
sout2857,-0.11727378023705815,0.03603940549368208,0.15241730005905385
ling1265,0.416670231891277,0.12125640487221437,0.33038482545438635
litz1237,-0.07755530581939646,0.13700563266842544,-0.14854364761085126
daka1243,0.04946479352953843,-0.09205021976488548,0.09913962637774308
nort2839,-0.22490595433749933,-0.12413809710299072,-0.12169061274288082
anut1237,0.040899678117552594,-0.6704645967187964,0.3367758677657286
renn1242,-0.10608873934924846,-0.5035615431630361,-0.13428771953982488
tiko1237,-0.18785563531581034,1.0252111082222204,-0.3432510328996106
east2447,-0.1461861572162246,-1.4953369755628256,0.4835431306626484
pile1238,-0.1533806327616595,0.49829177270907465,0.11545029247310323
emae1237,-0.6552073892460513,0.39576481751432624,0.14633953922277593
west2516,0.372991407647843,-0.108304881465608,-0.09547592610738312
futu1245,-0.1583484798221215,0.5388178079535391,-0.15572819257049691
niua1240,-0.18239233988789974,-0.6612888489296851,0.2798720209040683
wall1257,0.3536303134404094,0.09369154967619751,-0.3568144351746143
puka1242,0.29963262030559096,0.5716368435776015,-0.16333128946816663
samo1305,-0.26751931852641253,-1.52066128302768,0.28504642456959756
toke1240,-0.3057101105983773,1.824929724864502,-0.36946097841702646
tuva1244,0.6335144081277835,0.00653825057161158,-0.1244198859103996
tahi1242,0.14548662814646343,-0.6193664560516876,-0.025024131865634874
maor1246,-0.6918523974732753,0.10133747745758045,-0.30362424024428
hawa1245,-0.5631674954724186,-0.42416794339781094,-0.5098432306171654
rapa1245,0.634484223931986,0.44764123918394627,0.5286071269698488
raro1241,0.3994422115555088,-0.8553405753378399,0.2590972037875879
mang1401,-0.21305762766431952,0.44894053382832616,0.20838088731338303
nort2845,0.6405458103215034,-0.31870305689105827,-0.07406056512079326
rapa1244,0.2510526285633731,-0.09675939738755754,0.1252646060778605
taku1257,-0.2795190322968605,-0.4457429164214553,0.22657466557778588
onto1237,-0.23785680983880939,0.8549846877484705,-0.26141725498549573
sika1261,-0.07689059623411484,-0.024125306137172016,0.17919037220037737
tong1325,0.3530200649882191,-0.0954100878479285,-0.08328684542891826
fiji1243,-0.048662407492224426,0.37525009244842816,-0.2593186422244225
west2519,0.06272094109726475,-0.04981689808334958,-0.36666528496204415
rotu1241,0.17618158597136235,0.23995509939041978,0.3411869341319672
area1240,0.5007269060838648,-0.15388382978544873,0.3207732075403054
toab1237,0.15733826588787841,0.25190569247312805,-0.19012370901800993
kwar1239,0.09794236634350137,0.08548392495773789,-0.3542877258467367
wala1266,-0.24784521071105728,-0.46381719477138006,0.4483852533507959
kwai1243,-0.05829785113760032,-0.052678047072061376,0.3946326154669031
owaa1237,-0.45809734001897234,0.23915369349498544,-0.3715384511420472
long1395,0.035657682109882606,0.02766380472322884,-0.21202951639041248
gela1263,-0.11531863741435393,-0.07699764178357606,-0.12633129681582217
ghar1239,-0.030032607849595085,-0.4638450223506565,-0.0710265262147798
leng1259,0.10512542860954131,0.3822948583956768,0.02502106915787977
caro1242,0.0500461214866999,0.5672272471545119,-0.3708318620251496
pulu1242,0.06457663490633468,-0.17197011280164928,0.1928347641771402
sons1242,0.38360144691474213,-0.0023374799159589853,0.32043112388877404
ulit1238,0.17566327240339652,-0.16021445725629754,-0.10719529815696024
moki1238,-0.6191534077602524,-0.601662534814377,-0.12805196267424657
ping1243,-0.1265438044861051,0.10155195114256757,0.5192330048318667
pohn1238,0.6161498978920531,0.2910103357691859,-0.19105647914730395
mars1254,-0.6954223749969215,-0.17179261111681482,-0.30139313278093494
gilb1244,0.5284261466991512,0.30724459415353605,0.2657712799312933
kosr1238,-0.3333461890989472,-0.21367056514663343,-0.13329409373618048
naur1243,-0.2790619307439822,-0.031088662850829986,-0.19567405494391993
tane1237,-0.09536920666027823,0.050414578795561604,0.1830423965163633
tean1237,-0.04228868714608065,0.05825194652489541,0.07809955675871026
ayiw1239,0.08235198636527773,0.0559387945943203,-0.07032839214525906
nang1262,8.324866266798504e-4,0.09446560187277506,-0.14732221784151026
wand1267,0.5841889708834174,0.11441451463872213,-0.267517014215531
woii1237,-0.386723975188255,0.07850991106668923,0.20504031794679317
dusn1237,-0.19804239304988558,-0.24976261855630386,0.16571320374386436
morm1235,-0.1839368610686335,0.11002881928217954,0.04983312910349257
ware1253,0.03982237655082075,0.07761846121603834,0.04093431783422602
waig1244,-0.19443585722112192,0.13714540007379888,0.10642033045788878
matb1237,0.00962555570994582,0.14414876874768384,0.11201465932089115
irar1238,-0.02763724442459289,0.12465815059965703,0.02257908314128408
adon1237,-0.010260775814559966,0.01736131377703234,0.09262640094578782
alor1247,-0.15451279007363194,-0.035346269596326835,0.4438663800806567
lama1277,0.32704979633749365,0.20045699848619403,-0.255413769509038
lewo1244,-0.30809858594885065,-0.08874909079430554,-0.01807903429754117
keda1252,-0.29824381657821564,0.1808961591527559,-0.3041511751907581
kamb1299,0.0700532179528884,0.14004350802650056,-0.15042021101248085
dhao1237,-0.046455346411547006,-0.6432881363006743,0.8122507904604268
sabu1255,0.12895423474205908,0.06901672131613812,-0.7994036371324125
keoo1238,-0.12979339168327203,-0.16950921499253502,0.3368148923242518
mang1405,0.6603411057987894,-0.09458598835543768,-0.2779966575434388
remb1250,-0.3214478175653144,0.3323012388858898,0.32707951448495554
sout2895,-0.06200953375621402,0.13067552922711922,0.14309637192608135
paul1238,0.11122120624057329,0.020549555017187367,-0.10481507856739225
term1237,0.06032366928466656,0.05069096073789159,-0.020333911221426637
naue1237,-0.2603792538842572,0.08783218890423779,0.35387708223794073
leti1246,0.12921740725296815,-0.12148017904453387,-0.0030786615527623974
luan1263,-0.019020947275661115,0.0697795229461839,-0.17002911122115363
tugu1245,0.12945328898556954,0.04896945143479785,-0.23415882871640667
iliu1237,0.028784824647865685,0.06382100882135897,0.22654771042072874
kola1285,-0.21054660043243453,0.08353099318688423,-0.3502775717215302
west2548,0.23630062856612571,0.10984449930371097,0.09770877106189496
mamb1306,0.008193283289153778,0.1267900566089621,0.25384774931678783
sela1259,-0.13110372673838092,0.0992178689249589,-0.040062644782934684
timu1262,0.16866851756339538,0.3469425266981368,-0.06410791965721281
tata1257,-0.420148043242081,-0.5156677713940269,-0.5026137666014947
bong1289,0.09246866302550716,0.0747954102683001,-0.024304203284500024
east2485,0.2346266410564391,-0.13228214814315808,0.4241001309367251
achi1257,-0.011121870617820228,0.132438170249162,-0.2841108822754037
biha1246,1.0308482600398396,0.3057487339778311,0.5006137280995719
jara1266,0.07788178087642979,-0.8286107395036018,-0.4548659474322446
rade1240,-1.1424427038172797,-0.13268206808218302,0.19093958770779818
tsat1238,0.29542763441594566,0.38389562821593015,0.3229338380165608
west2650,-0.6851278681395165,0.24471267517916115,0.20135433210687748
bali1278,0.05806319352397035,0.11469024485392497,-0.03510101737260374
sasa1249,-0.11748054055300408,-0.16329852399934836,-0.17524177484360712
stan1306,-0.29572585922203015,0.014361245140923755,-0.19770201420497333
indo1316,0.24945187379617348,0.4676800263779019,-0.45729212422858045
jamb1236,0.04172194116122688,-0.7765828257052112,-0.20401822332229383
mala1479,0.49809314947938405,1.0423425138798572,0.2264435298228995
urak1238,-1.1563039989792323,-0.9380152038449097,0.709867364473806
mina1268,0.5985336419999865,0.2761212161170482,-0.13043776192959608
iban1264,-0.06813287620318247,0.7055653165823066,0.3731204578052587
mual1241,0.40173284692443145,-0.8020481054647203,-0.21268338618545374
sund1252,0.45006537927407425,0.07299147965654465,0.0727127375563
bata1289,-0.22879345811013532,0.22324376502690493,-0.41788220551515465
gayo1244,0.3130932794938123,-0.2927664343458167,0.21922584413985718
kemb1249,0.46579434647759316,0.012125374984598286,0.1747234833916228
beka1241,-0.28021929594658185,-0.18507769513914824,0.014583743911669871
moke1242,-0.6962922782936608,-0.3679859512330927,-0.16710623549831308
mokl1243,0.2700520856021908,0.6061458239077084,0.6572339339969309
rata1244,0.24822798177231745,-0.024655616651674202,-0.06253182970380525
bugi1244,0.11581838676908296,0.10368179558148186,-0.09222784116781106
maan1238,-0.08574893750926468,0.013657490200781898,0.21064230139584897
bala1311,-0.6616522318720082,0.07340524195949089,-1.226915330628275
sout2918,0.6624401051734639,-0.44225430973313967,1.2277813488201657
west2560,0.4728622583836302,-0.10048425272833657,0.17268718688096388
yaka1277,-0.3510973988098634,0.161736492722853,-0.34591994627182154
bala1315,-0.13468295289740378,0.032083678565561616,0.02040016536120639
tuka1248,0.0113956210448603,0.11116176208605585,-0.08846490994184796
pamo1252,-0.015324014083498951,-0.028055648004485276,-0.13374143713200062
woli1241,-0.12398225636034628,0.36747604858896976,-0.041920247230714594
wotu1240,-0.009499474912782746,-0.2050633297570816,0.02219537079587085
damp1237,0.5138372408638046,-0.10710825331507526,0.037369401174983316
pend1242,0.11003045946314698,-0.2892764540687392,-0.005526684671768407
taji1246,-0.18060509070115938,0.22391129781340946,0.10649708853398418
boto1242,-0.05356503717816712,0.25478778434138544,0.0838698409112302
pamp1243,-0.14596363148641628,-0.5517398608354757,-0.004799637731293006
cent2084,0.12017747435563915,-0.1403801189804046,0.3560714197011303
yoga1237,-0.07312921863523156,0.47253236354339406,-0.08848796706027669
iban1267,0.018523504446455882,0.20892428982632555,-0.24237309228382037
isna1241,-0.016064321006210885,0.17619349973641113,0.08632192591662072
dupa1235,-0.0765929333694081,0.1743374097244271,0.03879900189854341
arta1239,-0.3897356484705936,-0.8707176008042139,-0.3447286858356226
kele1259,0.34870108964910634,-0.365222413678427,-0.507803383994588
kara1487,0.7690621656511522,0.21764863113764676,0.26903769001691236
ibal1244,-0.3064602888497718,0.43228122073941766,-0.009070148429997156
pang1290,-0.3367557635167548,-0.49244084209104766,-0.020408013577142038
tuwa1243,0.5128337330200563,0.1465845792615887,-0.33793763487435824
cent2292,-1.892448323972291,1.9184519855775366,0.7054023337617937
fina1242,0.6024705018104077,-1.7229735404646653,-0.7664968574582861
kank1243,1.1767231312901485,0.6491949573444755,-0.3413007248455185
nort2877,-0.48286189348862446,-0.571309436827688,0.5485155345457541
isin1239,-0.17878621588094257,-0.2392519147496704,0.15013611009164668
ibat1238,-0.14432381368026856,-0.7834507088404697,-0.6740041871769266
ivat1242,0.7517021925050993,-0.32736329730835934,0.29467856965776223
yami1254,-0.15938015078816328,1.0994860362650263,0.4061905382614712
tbol1240,-0.02396255670755689,9.239704186152115e-4,0.23393837364851514
agut1237,-0.05058520216660529,-0.1537985152916205,-0.23965992527950467
atam1240,-0.38950604842054054,0.8128203499021813,-0.11614335692235574
mati1250,0.07389077630147356,0.5360695168493409,0.0749691328100971
taga1272,-0.2545560098594695,-0.6734140386287158,0.1183259074567829
kaga1256,0.3512633859223854,-0.6038066608626416,0.21586332311212694
nort2885,0.9321709094731297,-0.6292648145829424,-0.6344616196375178
west2557,-0.42659780287874655,0.5757406704379138,0.31417759798401784
masb1238,0.0021244832815995075,-1.572767902236807,-0.30848493164573787
bayb1234,-0.4863907102072326,2.133418236151116,0.44226402157783257
romb1245,0.19302479495399033,-0.18618760986308674,0.14204750411323278
taus1251,-0.14250523886464012,-0.709758192706228,-0.704569360965125
kala1388,-0.43201535219427,-0.253784111266201,-0.39727885665418056
mama1275,1.274859775399405,-0.07588415612161468,1.017887380946039
cent2087,0.09867926963651562,0.25811168256300077,-0.18827826092564834
fili1244,-0.5121513670110893,0.13880009897425405,-0.16665072055341215
cent2090,0.030570845524654916,-0.018418839152013963,0.006488789736601676
cham1312,0.07384631908911246,0.056228988345654984,-0.18407627384131556
pala1344,0.0628425400309543,0.1259322340099967,-0.10227238436179523
amis1246,0.052159484402116346,-0.28014649452944074,0.03263919087646637
kava1241,-0.010736756254216152,0.1319964659083322,-0.07598410229097792
thao1240,0.15327489794970117,-0.032880735701810396,-0.0643763386391347
sais1237,0.27661527080637627,0.2017758960413745,0.17820004968047434
kana1286,-0.03416394360034868,-0.09067260655191449,0.036535793983443754
saar1237,-0.11543208490964528,-6.261134831711777e-4,-0.03712767513228365
ruka1240,0.1860337512541338,0.015681044696125877,-0.12296792155434318
cent2126,-0.08453573361118118,0.12997137496488317,-0.12366624855046421
sout2954,-0.15038456856075655,-0.6154578628479557,0.10175694341154272
okin1246,0.15068939233409032,0.38973658144707995,0.14570284893888724
miya1259,0.2866883032560607,-0.10470635385492759,-0.019210209495804917
yaey1239,0.3685223483885729,0.7550309321757463,-0.2451638614642787
yona1241,-0.3435063681104806,-0.616396451574796,0.11334670357153326
nucl1643,-0.2525074927528181,0.11981498803318463,0.05599218548551718
acha1249,-0.10374868694610484,-0.11415968855611386,1.2608927821459293
zaiw1241,0.6937922381234166,-0.07120760598530464,-0.6850130717498992
chas1234,0.15595708258611443,0.5186102094957975,0.47782715957619315
lash1243,0.08083600264702089,-0.5040588372315304,-0.6951488847867787
maru1249,-0.057403920083051875,0.1225077686643293,-0.37397821628229366
pela1242,0.16459128662720876,-0.3986470396626133,0.48553959139238706
nucl1310,-1.258391750561395,0.6308312104112109,-0.4018296465072797
xish1235,-0.06469832756092155,0.2688290283979258,0.31800289901141254
lisu1250,0.21826290715394014,-0.042649249979172486,-0.006314945195935045
lipo1242,0.39268800486222744,0.38236633904340656,0.43875085355416954
lolo1259,-0.21859865909002063,-0.44351927584458795,-0.2575406727411535
kats1235,-0.036404368128967746,-0.08312470939645443,-0.020069308493613956
wudi1238,0.09901570867851733,-0.062005099981644496,-0.10580485745795183
wusa1235,0.41828618381777644,-0.09710461216182334,1.2428236703774485
sich1238,-0.9072773614777309,0.01949797932141743,-1.8431982684281567
axiy1235,0.603849519286908,-0.2415739216291657,-1.028463056338911
sani1269,-0.544892385358803,0.33547130681514015,1.1600020736870094
azha1235,-0.11023432188421232,-0.18300309811871254,0.3274098695463231
akha1245,0.01907377228917962,-0.1712700792167367,-0.5703290115701232
hani1248,-0.13734510934052935,-0.18254235180228487,1.098481438314881
mpii1239,-0.39358285131985615,-0.22527597747255107,-0.6779634339036877
enuu1235,0.15834553260028264,0.12024729598951532,0.1416505765948311
honi1244,-0.3691499382731688,0.36931360716316763,0.247937807374145
bisu1244,0.39334739088841114,-0.3034016884814596,-0.29921019453038084
cosa1234,0.10400421288571855,0.3086564074127025,0.5391023311597832
youl1235,0.15758749340618244,0.10995946276920197,-0.3945492923339829
lahu1253,0.15861317404310318,-0.269867479124353,-0.15162277231041513
lahu1252,-0.040740221887402187,0.3198027793304612,-0.015200043033286773
nusu1239,0.038870384842969584,-0.16373565790760186,0.11434039441804746
nort2722,-0.2604857065157609,-0.018118713726926736,-0.2453072562900477
sout2728,0.34639404288162046,0.07636910834096888,0.11300765668539177
guan1266,0.08143754170488553,-0.006850612819045492,-0.09466786522750899
horp1239,0.08527229879144323,0.08671233680536214,-0.15525163275713275
japh1234,0.049188653871050536,-0.1571987324691422,-0.14577201377585713
situ1238,-0.07254477165755398,-0.021343256131161975,-0.12162510155690556
nort2723,-1.7060087512039988,0.5595150618145551,0.2154647002458307
sout2729,1.670745828541851,-0.6423132049275121,-0.10249575960867813
ersu1241,0.2978681147865228,0.060778166866805684,0.21892179179650262
guiq1238,-0.015905924918382944,0.11345959248552447,0.062273400623245205
yong1270,-0.84072524276213,0.012089059376284704,0.27077587841837203
namu1246,0.3013841327036606,-0.048504803645041915,0.40915875208071234
shix1238,0.3921583814527673,-0.009060812752752709,-0.6589913317223931
chot1239,0.257126954781203,0.2759326023480087,0.5143403084131621
chir1283,0.3543868960346369,-0.0464803174569791,-0.2164646101799608
koir1240,0.0012227407300650364,-0.07747506203758903,-0.01707500799561207
lamk1238,0.161456099237186,0.05605955260584347,0.014860481102873144
komi1270,-0.8899123901545849,-0.280306205236399,-0.6436228764677007
tara1313,0.16412622852328362,0.1410488278118323,0.24148162843385346
moyo1238,0.378036959872422,-0.05186532786365711,0.05692191294880849
bawm1236,-0.5599766356071684,0.00106137668955556,0.8486983188505629
haka1240,0.5042710558381654,-0.030849107820573596,-0.9666512342500697
lush1249,-0.09760477726543364,-0.08938188407393116,-0.03547217492486221
mara1382,-0.11551349804856427,-0.048960944678746794,0.18364784810979434
daai1236,0.23386201701116838,0.5468756885896504,1.5147265079783343
munc1235,-0.521038452708668,-0.5846031734114678,-1.4022792072065344
gang1266,0.10638067797600342,-0.02320377305307372,0.21001590449380111
khar1288,0.47539531062444124,0.05701348286105636,0.14416574704712584
pait1244,0.024672197029302314,-0.16279795741770528,-0.32697572610826925
tedi1235,-0.15490115926242548,0.10098522954316111,-0.2571155056447158
thad1238,-0.1444306775112516,0.0015771663439558047,-0.012201395432722584
amri1238,0.61629391723196425,-0.3121608979465803,-0.15500420146998128
karb1241,-0.19821982495800142,-0.11927840151892613,-0.06698853249163245
zeme1240,-0.3165972364229971,0.2463737871287298,0.6485511806261307
mara1379,-0.0749717034218046,-0.013665495324930532,-0.1963776640379638
rong1266,0.1747535794366007,0.20469057463936108,-0.11364427829767407
anga1288,0.8495634092264159,-0.14199958250183814,-0.5595436972058908
khez1235,-0.7368126317835668,-0.07614272951330318,0.6336122829106922
sumi1235,-1.1045228424636304,0.21936774303589815,-0.19419754608526993
aona1235,1.3898435239268918,-0.24869156502921805,0.31595510129548177
loth1237,-1.3601875990805252,0.4028857197446803,-0.48759780899339866
para1302,0.5423754358701491,-0.34492117804799993,0.30164484281018283
khan1277,0.28960136649880147,-0.3513601599041177,-0.06659375256458767
tang1336,0.10865172884943669,0.27569158670966143,0.0748503298670988
mari1416,-0.26080687666393265,0.4017730566214484,-0.013550334389482051
athp1241,0.37792929565967676,-0.1430662501470624,0.28274698402267145
belh1239,-0.5624219031964286,-0.2047875840155447,-0.5280050207301602
chhi1245,0.10246400056371135,-0.30535722605061005,-0.5214434565902017
yakk1236,0.4379680906647955,0.5003798619067886,0.7115152717130984
bahi1252,-0.5694651310652268,-0.33756101916353226,-0.24011279828933757
wayu1241,1.709079292897645,0.689500170150281,-0.3008807590108981
sunw1242,-0.7800773238052404,-0.2837728933979046,0.524174668538493
thul1246,0.9158718997613073,0.21470783875394883,0.18299408506316925
wamb1257,-1.38374424765482,-0.0409397258122172,-0.5021875190503489
dumi1241,-0.5459146437629325,-0.4378202999688148,-0.3569308249318065
khal1275,0.6040146714677391,0.3077788449927717,0.4832232354134904
bant1281,-0.1596561569073441,0.07665321898487389,0.18868779475394046
caml1239,1.0152855844077333,0.051926554098487746,0.1608388232474267
puma1239,-0.36674663503530947,-0.31384769274951785,-0.31741476409062974
kulu1253,0.12634608821836396,0.12185023794556846,-0.11477181868090931
bara1357,-0.8650579458229358,0.5485277728141588,1.8671807294676463
than1259,1.411310896463458,-0.0017579110652642738,-1.288762288236082
east2773,-2.9012687070863206,-0.19604334629038786,-1.4814332599147926
newa1246,2.251679987990791,0.09949610251593811,1.2052299396944741
